Subject,Trial,Sex,Age,Group,Years EDU,LIS,Corsi Span,Raven Raw,Trial_index, Reaction_Time, Response_string, Correct_response, Correctness,ID,observation,AFirst,ALast,BFirst,BLast,Copy,CpyAS4,CpyAS6,CpyAT4,CpyAT6,CpyBS4,CpyBS6,CpyBT4,CpyBT6,SomeA,SomeB
21,64,M,56,HEARING,13,ND,7,36,40,0.625, N, N, CORRECT,15,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,65,M,56,HEARING,13,ND,7,36,26,0.57, C, C, CORRECT,15,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,66,M,56,HEARING,13,ND,7,36,16,2.52, C, C, CORRECT,15,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,67,M,56,HEARING,13,ND,7,36,65,0.67, C, C, CORRECT,15,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,68,M,56,HEARING,13,ND,7,36,83,0.705, N, N, CORRECT,15,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,69,M,56,HEARING,13,ND,7,36,18,0.595, C, C, CORRECT,15,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,70,M,56,HEARING,13,ND,7,36,27,0.55, C, C, CORRECT,15,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,71,M,56,HEARING,13,ND,7,36,7,0.56, N, N, CORRECT,15,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,72,M,56,HEARING,13,ND,7,36,48,0.56, N, N, CORRECT,15,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,73,M,56,HEARING,13,ND,7,36,10,0.63, C, C, CORRECT,15,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,74,M,56,HEARING,13,ND,7,36,2,0.595, C, C, CORRECT,15,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,75,M,56,HEARING,13,ND,7,36,29,0.56, N, N, CORRECT,15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,76,M,56,HEARING,13,ND,7,36,41,0.715, C, C, CORRECT,15,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,77,M,56,HEARING,13,ND,7,36,64,0.755, N, N, CORRECT,15,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,78,M,56,HEARING,13,ND,7,36,23,0.645, C, C, CORRECT,15,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,79,M,56,HEARING,13,ND,7,36,3,0.855, N, C, INCORRECT,15,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,80,M,56,HEARING,13,ND,7,36,69,0.665, N, N, CORRECT,15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,81,M,56,HEARING,13,ND,7,36,38,0.705, N, N, CORRECT,15,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,82,M,56,HEARING,13,ND,7,36,66,0.555, N, N, CORRECT,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,83,M,56,HEARING,13,ND,7,36,54,3.345, C, C, CORRECT,15,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,84,M,56,HEARING,13,ND,7,36,13,1.115, N, N, CORRECT,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,85,M,56,HEARING,13,ND,7,36,43,0.865, N, C, INCORRECT,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,86,M,56,HEARING,13,ND,7,36,14,0.985, N, N, CORRECT,15,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,87,M,56,HEARING,13,ND,7,36,74,0.865, N, N, CORRECT,15,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,M,58,DEAF,8,NON_NATIVE,6,27,9,0.84, C, C, CORRECT,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,2,M,58,DEAF,8,NON_NATIVE,6,27,64,1.07, C, C, CORRECT,16,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,3,M,58,DEAF,8,NON_NATIVE,6,27,45,1.665, N, N, CORRECT,16,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,4,M,58,DEAF,8,NON_NATIVE,6,27,30,0.885, C, C, CORRECT,16,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,5,M,58,DEAF,8,NON_NATIVE,6,27,44,0.89, C, C, CORRECT,16,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,6,M,58,DEAF,8,NON_NATIVE,6,27,67,1, C, N, INCORRECT,16,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,7,M,58,DEAF,8,NON_NATIVE,6,27,70,1.46, C, N, INCORRECT,16,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,8,M,58,DEAF,8,NON_NATIVE,6,27,33,1.13, C, C, CORRECT,16,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,9,M,58,DEAF,8,NON_NATIVE,6,27,75,1.115, C, N, INCORRECT,16,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,10,M,58,DEAF,8,NON_NATIVE,6,27,73,1.135, C, N, INCORRECT,16,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,11,M,58,DEAF,8,NON_NATIVE,6,27,77,1.05, N, N, CORRECT,16,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,12,M,58,DEAF,8,NON_NATIVE,6,27,38,1.41, N, N, CORRECT,16,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,13,M,58,DEAF,8,NON_NATIVE,6,27,85,0.985, C, N, INCORRECT,16,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,14,M,58,DEAF,8,NON_NATIVE,6,27,8,1.495, C, C, CORRECT,16,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,15,M,58,DEAF,8,NON_NATIVE,6,27,21,1.125, C, N, INCORRECT,16,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,16,M,58,DEAF,8,NON_NATIVE,6,27,61,0.905, C, C, CORRECT,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,17,M,58,DEAF,8,NON_NATIVE,6,27,6,0.845, C, C, CORRECT,16,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,18,M,58,DEAF,8,NON_NATIVE,6,27,50,0.845, C, C, CORRECT,16,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,19,M,58,DEAF,8,NON_NATIVE,6,27,32,0.87, C, C, CORRECT,16,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,20,M,58,DEAF,8,NON_NATIVE,6,27,57,1.055, C, C, CORRECT,16,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,21,M,58,DEAF,8,NON_NATIVE,6,27,58,0.975, N, N, CORRECT,16,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,22,M,58,DEAF,8,NON_NATIVE,6,27,41,0.86, C, C, CORRECT,16,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,23,M,58,DEAF,8,NON_NATIVE,6,27,10,1.04, C, C, CORRECT,16,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,24,M,58,DEAF,8,NON_NATIVE,6,27,68,0.83, C, N, INCORRECT,16,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,25,M,58,DEAF,8,NON_NATIVE,6,27,0,0.74, C, C, CORRECT,16,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,26,M,58,DEAF,8,NON_NATIVE,6,27,40,0.895, C, N, INCORRECT,16,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,27,M,58,DEAF,8,NON_NATIVE,6,27,15,0.88, C, N, INCORRECT,16,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,28,M,58,DEAF,8,NON_NATIVE,6,27,53,1, C, C, CORRECT,16,28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
14,29,M,58,DEAF,8,NON_NATIVE,6,27,28,0.79, C, C, CORRECT,16,29,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,30,M,58,DEAF,8,NON_NATIVE,6,27,13,1.575, C, N, INCORRECT,16,30,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,31,M,58,DEAF,8,NON_NATIVE,6,27,62,0.835, C, N, INCORRECT,16,31,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,32,M,58,DEAF,8,NON_NATIVE,6,27,63,0.765, C, N, INCORRECT,16,32,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,33,M,58,DEAF,8,NON_NATIVE,6,27,47,0.965, C, C, CORRECT,16,33,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,34,M,58,DEAF,8,NON_NATIVE,6,27,66,1.06, C, N, INCORRECT,16,34,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,35,M,58,DEAF,8,NON_NATIVE,6,27,18,0.765, C, C, CORRECT,16,35,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,36,M,58,DEAF,8,NON_NATIVE,6,27,86,1.25, C, N, INCORRECT,16,36,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,37,M,58,DEAF,8,NON_NATIVE,6,27,11,1.395, C, C, CORRECT,16,37,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,38,M,58,DEAF,8,NON_NATIVE,6,27,39,0.79, C, N, INCORRECT,16,38,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,39,M,58,DEAF,8,NON_NATIVE,6,27,71,1.85, C, N, INCORRECT,16,39,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,40,M,58,DEAF,8,NON_NATIVE,6,27,52,0.835, C, N, INCORRECT,16,40,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,41,M,58,DEAF,8,NON_NATIVE,6,27,16,1.105, C, N, INCORRECT,16,41,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,42,M,58,DEAF,8,NON_NATIVE,6,27,3,1.53, C, N, INCORRECT,16,42,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
14,43,M,58,DEAF,8,NON_NATIVE,6,27,84,0.885, C, N, INCORRECT,16,43,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
14,44,M,58,DEAF,8,NON_NATIVE,6,27,27,1.095, C, C, CORRECT,16,44,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
14,45,M,58,DEAF,8,NON_NATIVE,6,27,34,0.805, C, N, INCORRECT,16,45,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
14,46,M,58,DEAF,8,NON_NATIVE,6,27,81,2.33, N, N, CORRECT,16,46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,47,M,58,DEAF,8,NON_NATIVE,6,27,25,2.195, N, N, CORRECT,16,47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,48,M,58,DEAF,8,NON_NATIVE,6,27,42,1.45, N, N, CORRECT,16,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,49,M,58,DEAF,8,NON_NATIVE,6,27,46,0.615, C, C, CORRECT,16,49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,50,M,58,DEAF,8,NON_NATIVE,6,27,74,1.675, C, N, INCORRECT,16,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,51,M,58,DEAF,8,NON_NATIVE,6,27,76,0.795, C, C, CORRECT,16,51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,52,M,58,DEAF,8,NON_NATIVE,6,27,43,0.97, C, N, INCORRECT,16,52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,53,M,58,DEAF,8,NON_NATIVE,6,27,35,1.065, C, N, INCORRECT,16,53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,54,M,58,DEAF,8,NON_NATIVE,6,27,83,1.04, C, N, INCORRECT,16,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,55,M,58,DEAF,8,NON_NATIVE,6,27,14,0.845, C, N, INCORRECT,16,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,56,M,58,DEAF,8,NON_NATIVE,6,27,12,1.205, C, C, CORRECT,16,56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,57,M,58,DEAF,8,NON_NATIVE,6,27,69,1.715, C, N, INCORRECT,16,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,58,M,58,DEAF,8,NON_NATIVE,6,27,56,3.27, C, N, INCORRECT,16,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,59,M,58,DEAF,8,NON_NATIVE,6,27,72,1.655, N, N, CORRECT,16,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,60,M,58,DEAF,8,NON_NATIVE,6,27,80,1.865, C, N, INCORRECT,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,61,M,58,DEAF,8,NON_NATIVE,6,27,54,1.055, C, N, INCORRECT,16,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,62,M,58,DEAF,8,NON_NATIVE,6,27,78,0.88, C, C, CORRECT,16,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,63,M,58,DEAF,8,NON_NATIVE,6,27,2,2.735, N, N, CORRECT,16,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,64,M,58,DEAF,8,NON_NATIVE,6,27,17,1.28, C, N, INCORRECT,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,65,M,58,DEAF,8,NON_NATIVE,6,27,79,1.02, C, C, CORRECT,16,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,66,M,58,DEAF,8,NON_NATIVE,6,27,65,1.675, C, N, INCORRECT,16,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,67,M,58,DEAF,8,NON_NATIVE,6,27,1,1.565, C, N, INCORRECT,16,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,68,M,58,DEAF,8,NON_NATIVE,6,27,59,0.93, C, N, INCORRECT,16,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,69,M,58,DEAF,8,NON_NATIVE,6,27,51,1.01, C, C, CORRECT,16,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,70,M,58,DEAF,8,NON_NATIVE,6,27,36,0.92, C, C, CORRECT,16,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,71,M,58,DEAF,8,NON_NATIVE,6,27,48,1, C, N, INCORRECT,16,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,72,M,58,DEAF,8,NON_NATIVE,6,27,29,1.06, C, C, CORRECT,16,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,73,M,58,DEAF,8,NON_NATIVE,6,27,31,0.975, C, C, CORRECT,16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,74,M,58,DEAF,8,NON_NATIVE,6,27,22,1.17, N, N, CORRECT,16,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,75,M,58,DEAF,8,NON_NATIVE,6,27,37,1.18, C, N, INCORRECT,16,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,76,M,58,DEAF,8,NON_NATIVE,6,27,5,0.885, C, C, CORRECT,16,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,77,M,58,DEAF,8,NON_NATIVE,6,27,24,5.015, N, N, CORRECT,16,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,78,M,58,DEAF,8,NON_NATIVE,6,27,60,0.915, C, N, INCORRECT,16,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,79,M,58,DEAF,8,NON_NATIVE,6,27,4,1.11, C, C, CORRECT,16,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,80,M,58,DEAF,8,NON_NATIVE,6,27,82,0.91, C, C, CORRECT,16,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,81,M,58,DEAF,8,NON_NATIVE,6,27,7,0.995, C, N, INCORRECT,16,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,82,M,58,DEAF,8,NON_NATIVE,6,27,26,0.875, C, C, CORRECT,16,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,83,M,58,DEAF,8,NON_NATIVE,6,27,19,0.89, C, C, CORRECT,16,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,84,M,58,DEAF,8,NON_NATIVE,6,27,23,0.86, C, N, INCORRECT,16,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,85,M,58,DEAF,8,NON_NATIVE,6,27,55,0.95, C, C, CORRECT,16,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,86,M,58,DEAF,8,NON_NATIVE,6,27,20,0.925, C, C, CORRECT,16,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,87,M,58,DEAF,8,NON_NATIVE,6,27,49,1.435, N, N, CORRECT,16,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,M,58,DEAF,13,NON_NATIVE,6,31,85,1.07, C, C, CORRECT,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,2,M,58,DEAF,13,NON_NATIVE,6,31,1,0.925, N, C, INCORRECT,17,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,3,M,58,DEAF,13,NON_NATIVE,6,31,64,1.135, N, N, CORRECT,17,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,4,M,58,DEAF,13,NON_NATIVE,6,31,79,1.27, N, N, CORRECT,17,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,5,M,58,DEAF,13,NON_NATIVE,6,31,66,0.99, C, C, CORRECT,17,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,6,M,58,DEAF,13,NON_NATIVE,6,31,53,0.84, C, N, INCORRECT,17,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,7,M,58,DEAF,13,NON_NATIVE,6,31,21,1.99, C, N, INCORRECT,17,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,8,M,58,DEAF,13,NON_NATIVE,6,31,50,1, N, N, CORRECT,17,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,9,M,58,DEAF,13,NON_NATIVE,6,31,17,0.885, N, N, CORRECT,17,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,10,M,58,DEAF,13,NON_NATIVE,6,31,74,0.93, N, N, CORRECT,17,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,11,M,58,DEAF,13,NON_NATIVE,6,31,28,0.805, C, C, CORRECT,17,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,12,M,58,DEAF,13,NON_NATIVE,6,31,72,0.845, C, N, INCORRECT,17,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,13,M,58,DEAF,13,NON_NATIVE,6,31,52,0.805, C, C, CORRECT,17,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,14,M,58,DEAF,13,NON_NATIVE,6,31,51,0.855, N, N, CORRECT,17,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,15,M,58,DEAF,13,NON_NATIVE,6,31,40,0.775, C, C, CORRECT,17,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,16,M,58,DEAF,13,NON_NATIVE,6,31,73,0.775, C, C, CORRECT,17,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,17,M,58,DEAF,13,NON_NATIVE,6,31,27,0.815, N, N, CORRECT,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,18,M,58,DEAF,13,NON_NATIVE,6,31,26,0.89, N, N, CORRECT,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,19,M,58,DEAF,13,NON_NATIVE,6,31,39,0.88, N, N, CORRECT,17,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,20,M,58,DEAF,13,NON_NATIVE,6,31,69,1.4, N, N, CORRECT,17,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,21,M,58,DEAF,13,NON_NATIVE,6,31,55,0.89, C, C, CORRECT,17,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,22,M,58,DEAF,13,NON_NATIVE,6,31,77,1.39, N, N, CORRECT,17,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,23,M,58,DEAF,13,NON_NATIVE,6,31,10,0.84, N, N, CORRECT,17,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,24,M,58,DEAF,13,NON_NATIVE,6,31,41,2.57, C, N, INCORRECT,17,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,25,M,58,DEAF,13,NON_NATIVE,6,31,24,1.09, C, N, INCORRECT,17,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,26,M,58,DEAF,13,NON_NATIVE,6,31,42,0.79, N, N, CORRECT,17,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,27,M,58,DEAF,13,NON_NATIVE,6,31,14,0.855, N, N, CORRECT,17,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,28,M,58,DEAF,13,NON_NATIVE,6,31,76,1.57, N, N, CORRECT,17,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,29,M,58,DEAF,13,NON_NATIVE,6,31,5,0.785, N, N, CORRECT,17,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,30,M,58,DEAF,13,NON_NATIVE,6,31,46,1.045, C, C, CORRECT,17,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,31,M,58,DEAF,13,NON_NATIVE,6,31,43,0.86, C, C, CORRECT,17,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,32,M,58,DEAF,13,NON_NATIVE,6,31,3,0.895, N, N, CORRECT,17,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,33,M,58,DEAF,13,NON_NATIVE,6,31,56,0.78, C, C, CORRECT,17,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,34,M,58,DEAF,13,NON_NATIVE,6,31,33,1.215, C, N, INCORRECT,17,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,35,M,58,DEAF,13,NON_NATIVE,6,31,2,0.97, N, N, CORRECT,17,35,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,36,M,58,DEAF,13,NON_NATIVE,6,31,16,0.82, C, C, CORRECT,17,36,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,37,M,58,DEAF,13,NON_NATIVE,6,31,54,0.79, C, C, CORRECT,17,37,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,38,M,58,DEAF,13,NON_NATIVE,6,31,18,0.785, C, C, CORRECT,17,38,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,39,M,58,DEAF,13,NON_NATIVE,6,31,47,0.87, N, N, CORRECT,17,39,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,40,M,58,DEAF,13,NON_NATIVE,6,31,12,0.88, N, N, CORRECT,17,40,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,41,M,58,DEAF,13,NON_NATIVE,6,31,20,0.765, N, N, CORRECT,17,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,42,M,58,DEAF,13,NON_NATIVE,6,31,71,0.98, N, N, CORRECT,17,42,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
15,43,M,58,DEAF,13,NON_NATIVE,6,31,61,0.805, C, C, CORRECT,17,43,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
15,44,M,58,DEAF,13,NON_NATIVE,6,31,0,0.855, C, C, CORRECT,17,44,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1
15,45,M,58,DEAF,13,NON_NATIVE,6,31,44,1.005, C, C, CORRECT,17,45,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1
15,46,M,58,DEAF,13,NON_NATIVE,6,31,22,1.03, N, N, CORRECT,17,46,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
15,47,M,58,DEAF,13,NON_NATIVE,6,31,81,0.785, C, N, INCORRECT,17,47,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
15,48,M,58,DEAF,13,NON_NATIVE,6,31,83,0.875, C, C, CORRECT,17,48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15,49,M,58,DEAF,13,NON_NATIVE,6,31,7,0.835, N, N, CORRECT,17,49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15,50,M,58,DEAF,13,NON_NATIVE,6,31,63,1.125, C, C, CORRECT,17,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15,51,M,58,DEAF,13,NON_NATIVE,6,31,6,0.89, N, N, CORRECT,17,51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15,52,M,58,DEAF,13,NON_NATIVE,6,31,13,0.84, C, C, CORRECT,17,52,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15,53,M,58,DEAF,13,NON_NATIVE,6,31,37,1.11, N, N, CORRECT,17,53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15,54,M,58,DEAF,13,NON_NATIVE,6,31,38,0.835, C, C, CORRECT,17,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,55,M,58,DEAF,13,NON_NATIVE,6,31,19,0.77, N, N, CORRECT,17,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,56,M,58,DEAF,13,NON_NATIVE,6,31,59,0.78, N, N, CORRECT,17,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,57,M,58,DEAF,13,NON_NATIVE,6,31,70,0.805, C, C, CORRECT,17,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,58,M,58,DEAF,13,NON_NATIVE,6,31,80,0.92, N, N, CORRECT,17,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,59,M,58,DEAF,13,NON_NATIVE,6,31,32,0.895, C, C, CORRECT,17,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,60,M,58,DEAF,13,NON_NATIVE,6,31,65,0.81, C, C, CORRECT,17,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,61,M,58,DEAF,13,NON_NATIVE,6,31,57,0.76, C, C, CORRECT,17,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,62,M,58,DEAF,13,NON_NATIVE,6,31,29,0.865, N, N, CORRECT,17,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,63,M,58,DEAF,13,NON_NATIVE,6,31,25,0.86, N, N, CORRECT,17,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,64,M,58,DEAF,13,NON_NATIVE,6,31,8,0.77, N, N, CORRECT,17,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,65,M,58,DEAF,13,NON_NATIVE,6,31,62,0.855, C, C, CORRECT,17,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,66,M,58,DEAF,13,NON_NATIVE,6,31,35,0.965, C, C, CORRECT,17,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,67,M,58,DEAF,13,NON_NATIVE,6,31,4,0.93, N, N, CORRECT,17,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
